speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
837,pacblf1,Pale-chinned Blue Flycatcher,Cyornis poliogenys,L22692488,"Rajnagar, Tripura, IN (23.279, 91.378)",2023-02-19 10:07,1.0,23.27948,91.3784433,True,False,True,S128921854,
838,manduc,Mandarin Duck,Aix galericulata,L14942986,Lamphelpat (OBI),2023-02-19 10:02,1.0,24.825232,93.907771,True,True,False,S128845411,
839,dueowl1,Dusky Eagle-Owl,Ketupa coromandus,L4289532,Jhilmil Jheel Conservation Reserve,2023-02-19 10:01,1.0,29.796154,78.215189,True,True,False,S128843448,
840,ruvpri1,Rufous-vented Grass Babbler,Laticilla burnesii,L2666743,Harike Bird Sanctuary,2023-02-19 10:00,1.0,31.1520527,74.9588526,True,True,False,S128845709,
841,eurcrm1,Eurasian Crag-Martin,Ptyonoprogne rupestris,L8154372,"Mumbra devi hills, Mumbra, Thane",2023-02-19 09:51,3.0,19.1928062,73.0185303,True,False,True,S128842167,
842,eurgol,European Goldfinch,Carduelis carduelis,L15008563,"Forest Office Road, Shamshi, Himachal Pradesh, IN (31.891, 77.144)",2023-02-19 09:45,15.0,31.8907208,77.1440917,True,False,True,S128841217,
843,spbduc,Eastern Spot-billed Duck,Anas zonorhyncha,L14936844,Koliapani Grassland (OBI),2023-02-19 09:43,4.0,27.581667,95.364228,True,False,False,S128840340,
844,swapri1,Swamp Grass Babbler,Laticilla cinerascens,L14936844,Koliapani Grassland (OBI),2023-02-19 09:43,1.0,27.581667,95.364228,True,True,False,S128840340,
845,abbbab1,Abbott's Babbler,Malacocincla abbotti,L22692488,"Rajnagar, Tripura, IN (23.279, 91.378)",2023-02-19 09:42,2.0,23.27948,91.3784433,True,False,True,S128920153,
846,rosmin1,Rosy Minivet,Pericrocotus roseus,L22681477,Thurruru road,2023-02-19 09:32,1.0,17.505532,81.711778,True,True,True,S128843738,
847,yevwar1,Yellow-vented Warbler,Phylloscopus cantator,L13255062,Dikling Pacheykhani Forest,2023-02-19 09:31,3.0,27.2184997,88.6063251,True,False,False,S128838887,
848,sbeowl1,Spot-bellied Eagle-Owl,Ketupa nipalensis,L13255062,Dikling Pacheykhani Forest,2023-02-19 09:31,1.0,27.2184997,88.6063251,True,True,False,S128838887,
849,mouimp1,Malabar Imperial-Pigeon,Ducula cuprea,L22678068,"Kanthalad, Kerala, IN (11.53, 75.925)",2023-02-19 09:30,2.0,11.529661,75.9247584,True,False,True,S128838291,
850,barfly1,Black-and-orange Flycatcher,Ficedula nigrorufa,L2872496,"Sim's Park, Conoor",2023-02-19 09:25,2.0,11.3571024,76.8002701,True,False,False,S128842641,
851,asidrc2,Fork-tailed Drongo-Cuckoo,Surniculus dicruroides,L13900014,Kurinjikkavu Sacred Grove--Kurinji,2023-02-19 09:15,1.0,9.8291787,76.6754678,True,False,False,S128838195,
852,goswar1,Green-crowned Warbler,Phylloscopus burkii,L17630170,MBB College Lake,2023-02-19 09:12,1.0,23.8273171,91.2957158,True,False,False,S128836373,
853,besra1,Besra,Accipiter virgatus,L3396314,Malabar WLS--Choothupara,2023-02-19 09:09,1.0,11.5848485,75.9187535,True,False,False,S128849542,
854,spobuw2,West Himalayan Bush Warbler,Locustella kashmirensis,L2348198,Wildlife Institute of India (WII),2023-02-19 09:05,1.0,30.282495,77.9735059,True,True,False,S128836195,
855,yevflo1,Yellow-vented Flowerpecker,Dicaeum chrysorrheum,L22680773,"Unnamed Road, Nurbang Tea Garden, West Bengal, IN (26.841, 88.352)",2023-02-19 09:03,1.0,26.8406876,88.3516905,True,False,True,S128839812,
856,brigra2,Bristled Grassbird,Schoenicola striatus,L8510666,Baruipur Marshes,2023-02-19 09:03,1.0,22.3626971,88.3906103,True,True,False,S128873116,
857,brrmin1,Brown-rumped Minivet,Pericrocotus cantonensis,L3596859,Hijuli Forest,2023-02-19 08:59,13.0,23.1869983,88.5772117,True,False,False,S128844232,
858,brbnee1,Brown-backed Needletail,Hirundapus giganteus,L22506111,"Kalapathar Village, Swaraj Dweep, South Andaman, Andaman and Nicobar Islands, IN (11.959, 93.018)",2023-02-19 08:56,3.0,11.9587733,93.0184242,True,False,True,S128842698,
859,thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,L22685561,"Unnamed Road, South Tripura, Tripura, IN (23.283, 91.387)",2023-02-19 08:52,1.0,23.2826321,91.3865452,True,False,True,S129067600,
860,pomgrp5,Ashy-headed Green-Pigeon,Treron phayrei,L22685561,"Unnamed Road, South Tripura, Tripura, IN (23.283, 91.387)",2023-02-19 08:52,2.0,23.2826321,91.3865452,True,False,True,S129067600,
861,blnter1,Black-naped Tern,Sterna sumatrana,L9786211,near Great Nic-Bakery,2023-02-19 08:45,2.0,7.0076302,93.9323599,True,False,False,S128843693,
862,pacreh1,Pacific Reef-Heron,Egretta sacra,L9786211,near Great Nic-Bakery,2023-02-19 08:45,1.0,7.0076302,93.9323599,True,False,False,S128843693,
863,pasmar1,Pale Sand Martin,Riparia diluta,L2348198,Wildlife Institute of India (WII),2023-02-19 08:42,4.0,30.282495,77.9735059,True,False,False,S128837608,
864,wrehor1,Wreathed Hornbill,Rhyticeros undulatus,L5515357,Kaziranga NP & Surroundings--Burapahar Nahrubasti,2023-02-19 08:41,2.0,26.5827628,93.1445818,True,False,False,S128843069,
865,wbwbab1,Sikkim Wedge-billed Babbler,Stachyris humei,L22645909,Bamphu Road Eaglenest Wildlife Sanctuary,2023-02-19 08:41,1.0,27.06697,92.4045608,True,False,True,S128840212,
866,dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,L5515357,Kaziranga NP & Surroundings--Burapahar Nahrubasti,2023-02-19 08:41,1.0,26.5827628,93.1445818,True,False,False,S128843069,
867,spwgro1,Spot-winged Grosbeak,Mycerobas melanozanthos,L12491968,LBSNAA To Company Bagh Trail,2023-02-19 08:31,,30.4637008,78.0563409,True,False,False,S128833549,
868,rebgoo1,Red-breasted Goose,Branta ruficollis,L3231417,Thol Bird Sanctuary,2023-02-19 08:21,1.0,23.1331381,72.4030352,True,True,False,S128844556,
869,ashmar1,Asian House-Martin,Delichon dasypus,L3025449,Eaglenest WLS--Bompu Camp,2023-02-19 08:16,22.0,27.0665912,92.4065691,True,False,False,S128832469,
870,scalau1,Scaly Laughingthrush,Trochalopteron subunicolor,L3025449,Eaglenest WLS--Bompu Camp,2023-02-19 08:16,4.0,27.0665912,92.4065691,True,False,False,S128832469,
871,chwcuc1,Chestnut-winged Cuckoo,Clamator coromandus,L22222517,Kelambakkam,2023-02-19 08:12,1.0,12.788533,80.23204,True,False,False,S128833328,
872,anseag1,Andaman Serpent-Eagle,Spilornis elgini,L21679536,"Baloodera, Maya under, North And Middle Andaman",2023-02-19 08:11,1.0,12.9020992,92.909263,True,False,True,S128833571,
873,baygro1,Black-and-yellow Grosbeak,Mycerobas icterioides,L8612144,"Unnamed Road, Padhar, Himachal Pradesh, IN (32.593, 76.229)",2023-02-19 08:10,1.0,32.5932794,76.2285462,True,False,True,S128840179,
874,jerbab1,Jerdon's Babbler,Chrysomma altirostre,L22679452,"Assam, IN (27.598, 95.364)",2023-02-19 08:10,2.0,27.5976442,95.3640108,True,False,True,S128832656,
875,reebun,Reed Bunting,Emberiza schoeniclus,L22679452,"Assam, IN (27.598, 95.364)",2023-02-19 08:10,2.0,27.5976442,95.3640108,True,True,True,S128832656,
876,snopig1,Snow Pigeon,Columba leuconota,L4664807,Balati Bend,2023-02-19 08:10,50.0,30.0590471,80.220902,True,False,False,S128834907,
877,whtsto2,White-tailed Stonechat,Saxicola leucurus,L22679452,"Assam, IN (27.598, 95.364)",2023-02-19 08:10,2.0,27.5976442,95.3640108,True,True,True,S128832656,
878,eargre,Eared Grebe,Podiceps nigricollis,L22680432,"Bhavnagar, Gujarat, IN (21.778, 72.212)",2023-02-19 08:05,4.0,21.7778317,72.21238,True,False,True,S128838182,
879,bkclau2,Nilgiri Laughingthrush,Montecincla cachinnans,L22695101,"Manjakambai Balacola, Tamil Nadu,",2023-02-19 08:04,2.0,11.281149599999999,76.6943694,True,False,True,S128937950,
880,whrnee1,White-rumped Needletail,Zoonavena sylvatica,L4008581,Timber Depot Dandeli,2023-02-19 08:00,5.0,15.2423456,74.6215412,True,False,False,S128837789,
881,darwoo1,Darjeeling Woodpecker,Dendrocopos darjellensis,L3025449,Eaglenest WLS--Bompu Camp,2023-02-19 08:00,1.0,27.0665912,92.4065691,True,False,False,S128832492,
882,viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,L6496928,"havelock, kala pathhar beach road",2023-02-19 07:49,1.0,11.9891614,93.01154,True,False,False,S128842133,
883,sttyuh1,Stripe-throated Yuhina,Yuhina gularis,L3025449,Eaglenest WLS--Bompu Camp,2023-02-19 07:45,2.0,27.0665912,92.4065691,True,False,False,S128832541,
884,mabacc1,Maroon-backed Accentor,Prunella immaculata,L10160650,Raset Road KP,2023-02-19 07:42,1.0,27.1026061,88.6968141,True,False,False,S128842444,
885,ancdov1,Andaman Cuckoo-Dove,Macropygia rufipennis,L8285022,Mount Harriet,2023-02-19 07:42,1.0,11.7202026,92.7334499,True,False,False,S128840213,
886,houbun2,Striolated Bunting,Emberiza striolata,L22678861,"नाम-रहित सड़क, बालापुरा, राजस्थान, IN (25.798, 74.751)",2023-02-19 07:38,1.0,25.798412,74.7512953,True,False,True,S128828664,
887,redpha1,Red Phalarope,Phalaropus fulicarius,L22678909,"Maa Shakambhari Road, Korsina, Rajasthan, IN (26.899, 75.17)",2023-02-19 07:38,1.0,26.8993611,75.1703236,True,True,True,S128828978,
888,andtre1,Andaman Treepie,Dendrocitta bayleii,L5414425,Chidiyatapu--Wild Grass Resort (W),2023-02-19 07:30,4.0,11.5132156,92.6778068,True,False,False,S129067204,
889,manwhi1,Mangrove Whistler,Pachycephala cinerea,L5414425,Chidiyatapu--Wild Grass Resort (W),2023-02-19 07:30,1.0,11.5132156,92.6778068,True,False,False,S129067204,
890,strlau3,Striped Laughingthrush,Trochalopteron virgatum,L13821445,Thanamir Village,2023-02-19 07:15,1.0,25.7771587,94.9551239,True,False,False,S128840851,
891,bktpri2,Rufous-crowned Prinia,Prinia khasiana,L13821445,Thanamir Village,2023-02-19 07:15,2.0,25.7771587,94.9551239,True,False,False,S128840851,
892,lobthr1,Long-billed Thrush,Zoothera monticola,L13821445,Thanamir Village,2023-02-19 07:15,1.0,25.7771587,94.9551239,True,False,False,S128840851,
893,mouwar1,Moustached Warbler,Acrocephalus melanopogon,L5091104,"Budhera WTP, Gurgaon",2023-02-19 07:14,1.0,28.4768398,76.920433,True,False,False,S128845733,
894,stwbab1,Streaked Wren-Babbler,Gypsophila brevicaudata,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-19 07:07,1.0,27.3051609,95.5257878,True,False,False,S128838988,
895,sibbro1,Silver-breasted Broadbill,Serilophus lunatus,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-19 07:07,3.0,27.3051609,95.5257878,True,False,False,S128838988,
896,lessho1,Lesser Shortwing,Brachypteryx leucophris,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-19 07:07,3.0,27.3051609,95.5257878,True,False,False,S128838988,
897,whcpar1,White-cheeked Partridge,Arborophila atrogularis,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-19 07:07,1.0,27.3051609,95.5257878,True,False,False,S128838988,
898,brtgra2,Broad-tailed Grassbird,Schoenicola platyurus,L3085936,Kattampally,2023-02-19 07:01,1.0,11.9341197,75.3815747,True,True,False,S128829590,
899,ceyfro1,Sri Lanka Frogmouth,Batrachostomus moniliger,L22650386,Sanath's Place,2023-02-19 06:39,1.0,12.6872826,75.081488,True,False,True,S128824095,
900,snbfly1,Snowy-browed Flycatcher,Ficedula hyperythra,L1131614,Panbari Forest,2023-02-19 06:32,1.0,26.6094406,93.5251479,True,False,False,S128837483,
901,musduc,Muscovy Duck,Cairina moschata,L1935052,"Lalbagh Botanical Garden, Bangalore",2023-02-19 06:26,,12.9460103,77.5854492,True,False,True,S128834896,X
902,andcus1,Andaman Cuckooshrike,Coracina dobsoni,L6931869,"IRBn Campus, Port Mort",2023-02-19 06:18,2.0,11.6409299,92.6522326,True,False,False,S128829344,
903,spobuw1,Baikal Bush Warbler,Locustella davidi,L13418554,Maijan Grassland,2023-02-19 06:08,2.0,27.5041993,94.9654884,True,False,False,S128838183,
904,blwwar1,Blunt-winged Warbler,Acrocephalus concinens,L13418554,Maijan Grassland,2023-02-19 06:08,1.0,27.5041993,94.9654884,True,False,False,S128838183,
905,pybfly1,Pygmy Flycatcher,Ficedula hodgsoni,L3508339,Eaglenest WLS--Khellong,2023-02-19 06:06,1.0,26.9944693,92.4199212,True,False,False,S128821230,
906,snopar1,Snow Partridge,Lerwa lerwa,L14520869,"Chariduar - Tawang Road (27.496, 92.106)",2023-02-19 06:03,5.0,27.4960392,92.1059292,True,False,True,S128861478,
907,whtred1,White-throated Redstart,Phoenicurus schisticeps,L14520869,"Chariduar - Tawang Road (27.496, 92.106)",2023-02-19 06:03,2.0,27.4960392,92.1059292,True,False,True,S128861478,
908,dausta1,Daurian Starling,Agropsar sturninus,L2529620,Chatham Jetty,2023-02-19 05:51,14.0,11.687941,92.724129,True,False,False,S128816790,
909,grnimp2,Nicobar Imperial-Pigeon,Ducula nicobarica,L21732572,Amritography CBay IRBn Camp,2023-02-19 05:15,4.0,7.0175016,93.9290664,True,False,True,S128816832,
910,bkbtit3,Black-browed Tit,Aegithalos iouschistos,L5540981,Tawang Numla,2023-02-19 04:59,7.0,27.6109949,91.8387938,True,False,False,S128852091,
911,bearos1,Himalayan Beautiful Rosefinch,Carpodacus pulcherrimus,L5540981,Tawang Numla,2023-02-19 04:59,3.0,27.6109949,91.8387938,True,False,False,S128852091,
912,eurtre3,Hodgson's Treecreeper,Certhia hodgsoni,L5540981,Tawang Numla,2023-02-19 04:59,1.0,27.6109949,91.8387938,True,False,False,S128852091,
913,wbbrob1,White-browed Bush-Robin,Tarsiger indicus,L5540981,Tawang Numla,2023-02-19 04:59,1.0,27.6109949,91.8387938,True,False,False,S128852091,
914,spolau1,Spotted Laughingthrush,Ianthocincla ocellata,L5540981,Tawang Numla,2023-02-19 04:59,2.0,27.6109949,91.8387938,True,False,False,S128852091,
915,blflau1,Black-faced Laughingthrush,Trochalopteron affine,L5540981,Tawang Numla,2023-02-19 04:59,3.0,27.6109949,91.8387938,True,False,False,S128852091,
916,bhulau1,Bhutan Laughingthrush,Trochalopteron imbricatum,L5540981,Tawang Numla,2023-02-19 04:59,2.0,27.6109949,91.8387938,True,False,False,S128852091,
917,hoopit2,Hooded Pitta,Pitta sordida,L21732572,Amritography CBay IRBn Camp,2023-02-19 04:35,1.0,7.0175016,93.9290664,True,False,True,S128808840,
918,pasowl3,Pallid Scops-Owl,Otus brucei,L2584519,Gadisar Lake,2023-02-18 23:00,1.0,26.9087149,70.9219408,True,True,False,S128723865,
919,grenig1,Great Eared-Nightjar,Lyncornis macrotis,L22680601,"Aruvappulam, Kerala, IN (9.14, 77.11)",2023-02-18 19:12,1.0,9.1400808,77.1095025,True,False,True,S128838998,
920,himsno,Himalayan Snowcock,Tetraogallus himalayensis,L20808321,baling,2023-02-18 17:57,2.0,32.6238293,76.8701366,True,False,True,S128644341,
921,namdov1,Namaqua Dove,Oena capensis,L22648291,"Kayla, Gujarat, IN (22.858, 72.064)",2023-02-18 17:36,2.0,22.8577583,72.0638233,True,True,True,S128647350,
922,andnig1,Andaman Nightjar,Caprimulgus andamanicus,L21137661,"Shibpur To Kalipur And Pristine Resort,Andaman and Nicobar Islands, IN (13.238, 93.043)",2023-02-18 17:27,1.0,13.2380343,93.0433981,True,False,True,S128657357,
923,blwsno1,Black-winged Snowfinch,Montifringilla adamsi,L3118485,"Kibber Village, Spiti",2023-02-18 17:23,65.0,32.3312845,78.0093574,True,False,False,S128642545,
924,lefeag1,Lesser Fish-Eagle,Haliaeetus humilis,L22680607,"Aruvappulam, Kerala, IN (9.141, 77.109)",2023-02-18 17:16,1.0,9.1406392,77.1091533,True,False,True,S128839024,
925,ccbwar1,Chestnut-crowned Bush Warbler,Cettia major,L2348198,Wildlife Institute of India (WII),2023-02-18 17:09,3.0,30.282495,77.9735059,True,True,False,S128712648,
926,tibsan1,Tibetan Sandgrouse,Syrrhaptes tibetanus,L4796658,Hanle village,2023-02-18 17:03,18.0,32.7919466,79.0000087,True,False,False,S128684339,
927,chephe1,Cheer Pheasant,Catreus wallichii,L22684691,"Chail Wildlife Sanctuary,Himachal Pradesh, IN (30.948, 77.196)",2023-02-18 17:01,2.0,30.9476161,77.1959919,True,False,True,S128861690,
928,nicpar1,Nicobar Parakeet,Psittacula caniceps,L13256199,Maggar Nala,2023-02-18 16:45,1.0,7.0004108,93.9114456,True,False,False,S128670223,
929,retpip,Red-throated Pipit,Anthus cervinus,L22647584,"Unnamed road (34.063, 74.744)",2023-02-18 16:38,15.0,34.0629408,74.7439508,True,True,True,S128642299,
930,mouhae2,Legge's Hawk-Eagle,Nisaetus kelaarti,L22677908,"Kanthalad, Kerala, IN (11.53, 75.925)",2023-02-18 16:30,2.0,11.529718,75.9249566,True,True,True,S128823235,
931,comter,Common Tern,Sterna hirundo,L12610939,Pallikaranai Marsh Midwest Point,2023-02-18 16:30,1.0,12.9392213,80.2206656,True,False,True,S128673369,
932,spwsta1,Spot-winged Starling,Saroglossa spilopterus,L22646962,"Paharu, West Bengal, IN (26.784, 88.344)",2023-02-18 16:27,2.0,26.783951899999998,88.3441736,True,False,True,S128638947,
933,fictit1,Fire-capped Tit,Cephalopyrus flammiceps,L7011225,Bhondsi Nature Park,2023-02-18 16:20,5.0,28.3634054,77.0440469,True,True,False,S128647617,
934,immwrb1,Immaculate Cupwing,Pnoepyga immaculata,L1968610,"Forest Research Institute (FRI), New Forest Campus",2023-02-18 16:16,1.0,30.3444356,77.9978228,True,False,False,S128643639,
935,gohcis1,Golden-headed Cisticola,Cisticola exilis,L22647472,"Bejertari, Assam, IN (26.128, 91.417)",2023-02-18 15:28,1.0,26.1276725,91.4172092,True,False,True,S128641680,
936,eurnut1,Eurasian Nutcracker,Nucifraga caryocatactes,L17608764,Rajgarh,2023-02-18 15:18,1.0,30.8361494,77.3675166,True,False,False,S128651037,
937,piefal2,Pied Falconet,Microhierax melanoleucos,L22647989,"Unnamed Road, Tarajan Chah Bagicha, Assam, IN (27.285, 95.443)",2023-02-18 15:14,1.0,27.2852803,95.4432605,True,False,True,S128645238,
938,falduc,Falcated Duck,Mareca falcata,L10496822,Gajoldoba Barrage JG,2023-02-18 14:41,1.0,26.7577015,88.5850813,True,False,False,S128642002,
939,hilpri2,Hill Prinia,Prinia superciliaris,L22647255,"National Highway 113, Arunachal Pradesh, IN (27.975, 96.397)",2023-02-18 13:50,2.0,27.9746258,96.3973891,True,False,True,S128640515,
940,norgos,Northern Goshawk,Accipiter gentilis,L22647255,"National Highway 113, Arunachal Pradesh, IN (27.975, 96.397)",2023-02-18 13:50,1.0,27.9746258,96.3973891,True,True,True,S128640515,
941,abbwar1,Aberrant Bush Warbler,Horornis flavolivaceus,L2348198,Wildlife Institute of India (WII),2023-02-18 13:47,2.0,30.282495,77.9735059,True,False,False,S128634439,
942,bropar1,Brown Parrotbill,Cholornis unicolor,L22645828,"Koide Mathak, Manipur, IN (25.385, 94.19)",2023-02-18 13:37,19.0,25.3850968,94.1904503,True,False,True,S128634116,
943,tawowl1,Tawny Owl,Strix aluco,L16604151,budgam 2,2023-02-18 13:20,1.0,33.963943,74.8442177,True,True,True,S128660441,
944,ashmin1,Ashy Minivet,Pericrocotus divaricatus,L21965651,"Hoopoe Spot, Govindnagar, Swaraj Dweep, South Andaman, Andaman and Nicobar Islands, IN (12.033, 92.998)",2023-02-18 13:07,2.0,12.0329775,92.9976558,True,False,True,S128636000,
945,chbbab1,Cachar Wedge-billed Babbler,Stachyris roberti,L11842447,Mishmi Hills--Hunli Road (General area),2023-02-18 13:07,2.0,28.2236892,95.8045072,True,False,False,S128653129,
946,lasbab1,Large Scimitar-Babbler,Erythrogenys hypoleucos,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-18 12:59,1.0,27.3051609,95.5257878,True,False,False,S128641509,
947,whcfor1,White-crowned Forktail,Enicurus leschenaulti,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-18 12:59,1.0,27.3051609,95.5257878,True,False,False,S128641509,
948,goldcr1,Goldcrest,Regulus regulus,L22645524,"Mussorie Range, Uttarakhand, IN (30.468, 78.009)",2023-02-18 11:57,1.0,30.4682133,78.009235,True,False,True,S128632630,
949,yerhon1,Yellow-rumped Honeyguide,Indicator xanthonotus,L7172044,"Eaglenest WLS--Lama Camp - Eaglenest Pass (27.139, 92.461)",2023-02-18 11:54,1.0,27.1386627,92.4606094,True,False,True,S128634616,
950,crbfin3,Crimson-browed Finch,Carpodacus subhimachalus,L7172044,"Eaglenest WLS--Lama Camp - Eaglenest Pass (27.139, 92.461)",2023-02-18 11:54,3.0,27.1386627,92.4606094,True,False,True,S128634616,
951,gyhbul2,Gray-headed Bullfinch,Pyrrhula erythaca,L7172044,"Eaglenest WLS--Lama Camp - Eaglenest Pass (27.139, 92.461)",2023-02-18 11:54,3.0,27.1386627,92.4606094,True,False,True,S128634616,
952,ludful1,Brown-throated Fulvetta,Fulvetta ludlowi,L7172044,"Eaglenest WLS--Lama Camp - Eaglenest Pass (27.139, 92.461)",2023-02-18 11:54,4.0,27.1386627,92.4606094,True,False,True,S128634616,
953,corplo,Common Ringed Plover,Charadrius hiaticula,L13649530,"Himachal Pradesh, IN (32.049, 76.063)  pong",2023-02-18 11:43,8.0,32.04857,76.0634558,True,False,True,S128842021,
954,jerbaz1,Jerdon's Baza,Aviceda jerdoni,L17778566,"Unnamed Road, Manjapaara, Kerala, IN (11.611, 76.203)",2023-02-18 11:10,1.0,11.6106596,76.2029531,True,False,True,S129058072,
955,blabaz1,Black Baza,Aviceda leuphotes,L22657911,"Chembanoda, Kerala, IN (11.625, 75.822)",2023-02-18 11:00,1.0,11.6249402,75.8222485,True,False,True,S128713355,
956,tiblar1,Tibetan Lark,Melanocorypha maxima,L4796658,Hanle village,2023-02-18 10:48,37.0,32.7919466,79.0000087,True,True,False,S128633663,
957,ruhpar2,Rufous-headed Parrotbill,Psittiparus bakeri,L4573742,Mishmi Hills--Baramile (12th Mile),2023-02-18 10:28,3.0,28.2112391,95.8071756,True,True,False,S128634033,
958,rudkin1,Ruddy Kingfisher,Halcyon coromanda,L14215052,Manas NP--Bhuyanpara,2023-02-18 10:16,1.0,26.7312274,91.0985032,True,False,False,S128840117,
959,solsni1,Solitary Snipe,Gallinago solitaria,L22657555,Wangath conservation reserve,2023-02-18 10:13,1.0,34.360426,74.987282,True,False,True,S128711291,
960,bubbab1,Buff-breasted Babbler,Pellorneum tickelli,L18348740,"National Highway 313, Arunachal Pradesh, IN (28.198, 95.808)",2023-02-18 09:52,1.0,28.198173,95.8083899,True,False,True,S128634038,
961,eurwoo,Eurasian Woodcock,Scolopax rusticola,L2348198,Wildlife Institute of India (WII),2023-02-18 09:52,1.0,30.282495,77.9735059,True,True,False,S128626012,
962,pabfly2,Pale Blue Flycatcher,Cyornis unicolor,L18348740,"National Highway 313, Arunachal Pradesh, IN (28.198, 95.808)",2023-02-18 09:52,1.0,28.198173,95.8083899,True,False,True,S128634038,
963,grfhaw1,Chinese Sparrowhawk,Accipiter soloensis,L21732572,Amritography CBay IRBn Camp,2023-02-18 09:44,1.0,7.0175016,93.9290664,True,False,True,S128626231,
964,grebit1,Great Bittern,Botaurus stellaris,L10158897,Mandothi,2023-02-18 09:13,,28.7101692,76.85699579999999,True,True,False,S128640703,
965,brlwar1,Brooks's Leaf Warbler,Phylloscopus subviridis,L1038276,Sultanpur National Park,2023-02-18 08:45,1.0,28.4638333,76.8893809,True,True,False,S128633611,
966,siclew1,Sichuan Leaf Warbler,Phylloscopus forresti,L22647291,"Yatri Niwas Road, Hawai, Arunachal Pradesh, IN (27.889, 96.818)",2023-02-18 08:43,2.0,27.8891619,96.8175157,True,False,True,S128640704,
967,parjae,Parasitic Jaeger,Stercorarius parasiticus,L10216482,Fort Kochi--Beach Area,2023-02-18 08:15,1.0,9.966594,76.238825,True,False,False,S128621594,
968,barowl5,Andaman Masked-Owl,Tyto deroepstorffi,L20913721,"ICMR RMRC Port Blair Residential Complex, IN (11.637, 92.723)",2023-02-18 07:55,4.0,11.6374542,92.7228533,True,False,True,S128621078,
969,whblau1,White-browed Laughingthrush,Pterorhinus sannio,L22682103,"19 Feb 2023 13:14
25.015, 94.296",2023-02-18 07:55,2.0,25.0147581,94.2956694,True,False,True,S128846848,
970,darswi1,Dark-rumped Swift,Apus acuticauda,L22682103,"19 Feb 2023 13:14
25.015, 94.296",2023-02-18 07:55,3.0,25.0147581,94.2956694,True,False,True,S128846848,
971,rucful1,Rusty-capped Fulvetta,Schoeniparus dubius,L22647296,"Unnamed Road, Hawai, Arunachal Pradesh, IN (27.886, 96.805)",2023-02-18 07:49,1.0,27.885644,96.8049023,True,False,True,S128640735,
972,purcoc1,Purple Cochoa,Cochoa purpurea,L22621317,"Unnamed Road, Shannan (27.072, 92.398)",2023-02-18 07:47,1.0,27.0722142,92.3979817,True,False,True,S128624211,
973,chebun2,Chestnut-eared Bunting,Emberiza fucata,L18251730,"Murapara part, Tripura, IN (23.51, 91.479)",2023-02-18 07:44,4.0,23.5102475,91.4793483,True,False,True,S128624145,
974,whbful1,White-browed Fulvetta,Fulvetta vinipectus,L7219856,Munsyari--Bheema Wodeyar,2023-02-18 07:40,5.0,30.077099,80.2331625,True,True,False,S128619500,
975,pacpig1,Pale-capped Pigeon,Columba punicea,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-18 07:29,4.0,27.3051609,95.5257878,True,True,False,S128641526,
976,amepip,American Pipit,Anthus rubescens,L3816878,Pong Dam--Nagrota Surian,2023-02-18 07:27,2.0,32.044096,76.0604954,True,False,False,S128634827,
977,temtra1,Temminck's Tragopan,Tragopan temminckii,L3508347,Eaglenest WLS--Eaglenest Pass,2023-02-18 07:10,1.0,27.1528728,92.4738121,True,False,False,S128690400,
978,bwwbab1,Bar-winged Wren-Babbler,Spelaeornis troglodytoides,L3508347,Eaglenest WLS--Eaglenest Pass,2023-02-18 07:10,1.0,27.1528728,92.4738121,True,False,False,S128690400,
979,rbbrob1,Rufous-breasted Bush-Robin,Tarsiger hyperythrus,L13568315,Talkharka,2023-02-18 07:05,1.0,27.1786893,88.7266035,True,False,False,S128620330,
980,slbori1,Slender-billed Oriole,Oriolus tenuirostris,L14534618,"Toubul Ngaikhong IVR (24.626, 93.789)",2023-02-18 07:02,2.0,24.626511,93.789247,True,True,True,S128622020,
981,blbpar2,Black-breasted Parrotbill,Paradoxornis flavirostris,L17751661,Dambuk Grassland,2023-02-18 06:49,2.0,28.15046,95.69129,True,False,False,S128617247,
982,whbwoo4,White-breasted Woodswallow,Artamus leucorynchus,L15066989,Khartang RF,2023-02-18 06:39,2.0,11.7939728,92.7138031,True,False,False,S128622516,
983,bucbab1,Buff-chested Babbler,Cyanoderma ambiguum,L17751661,Dambuk Grassland,2023-02-18 06:21,1.0,28.15046,95.69129,True,False,False,S128625058,
984,whtrob2,White-tailed Robin,Myiomela leucura,L17770093,"Forest Office, Dimapur",2023-02-18 06:11,2.0,25.910012,93.714088,True,False,False,S128616660,
985,blophe1,Blood Pheasant,Ithaginis cruentus,L22646970,"Kitpi Circle, Tawang IN-AR 27.60240, 91.86201",2023-02-18 06:10,7.0,27.602398,91.86201,True,False,True,S128638972,
